sample,texture,pH,resistance,ambic_p,K,ec_Na,ec_K,ec_Ca,ec_Mg,bs_Na,bs_K,bs_Ca,bs_Mg,carbon,s_value,r_eksteen,r_observed,ta_eksteen,ta_true
3041,Sand,5.85,1218.519636374256,42.11284800000001,104.760686,0.14440958695652173,0.2686171435897436,1.4493870999999998,0.31265556666666666,6.029453139210358,11.215422146110882,60.51545319257164,13.05413392323806,0.1750700280112043,2.175069397212932,13.568826363749965,8.009284848484848,0.12985962230116546,0.22
3042,Sand,4.35,1660.9781224472356,9.330615,42.179743,0.1575347695652174,0.1081531871794872,1.16621949,0.3117054583333333,6.664998707138814,4.575757178644968,49.34054503994577,13.187669506443225,0.22842639593908665,1.743612905078038,1.5605624137500629,2.383749916666667,0.9470463566925532,0.62
3043,Sand,4.2,844.2230765599411,9.571775,48.984514,0.22213360869565216,0.12560131794871796,1.608522025,0.50325655,6.986402434862121,3.950331328480281,50.59019325340527,15.828099164847936,0.4949238578680202,2.4595135016443703,1.270840319999934,2.9330257986111117,1.6617182676420827,0.72
3044,Sand,4.16,969.6067115547456,10.956392,32.443037,0.20928431739130435,0.08318727435897436,0.80599418,0.28858752499999996,10.427441948361167,4.144746653896389,40.158085552836376,14.378667744761264,0.2157360406091371,1.3870532967502789,1.2185766789118588,1.7654543629032258,0.8982460635775653,0.62
3045,Sand,4.18,972.0830717349224,11.573338,33.816583,0.2310314086956522,0.08670918717948718,0.789942465,0.265205725,10.93438567330751,4.103821637899084,37.38684545447162,12.551807117010858,0.3807106598984773,1.3728887858751393,1.2434797945920764,1.4258759324324324,0.8485447005965556,0.74
3046,Sand,4.22,772.4670494471522,9.490247,54.060393,0.2988608217391304,0.1386163923076923,0.82285696,0.2895063666666667,12.938591061650296,6.001123881256102,35.623972542530005,12.533608340653709,0.24111675126903576,1.5498405407134892,1.3007234675517338,1.4636359561403507,0.8551881736710685,0.76
3047,Sand,4.41,1329.300564131131,8.374195,53.961592,0.1743091347826087,0.13836305641025642,0.99263386,0.266944725,7.808671706675151,6.198365250262632,44.46784700834334,11.95854551141776,0.266497461928934,1.572250776192865,1.7214612058621697,1.9084524015151512,0.7316915308406021,0.66
3048,Sand,4.11,2629.8998007340974,5.678612,21.249995,0.0955015304347826,0.05448716666666666,0.5249558,0.162358775,5.978922857219128,3.41119733605642,32.86513019593054,10.164555337471826,0.11421319796954332,0.8373032721014493,1.1666204168219565,0.9043612828947368,0.5891501340876107,0.76
3049,Sand,3.98,1558.5027626953522,9.053829,33.41577,0.12862490869565218,0.08568146153846154,0.505914365,0.17383389166666668,5.656192563454381,3.767783786937144,22.247238875237173,7.644226730981307,0.22842639593908665,0.8940546269007803,1.0930825062719125,0.4925712004830918,0.6218636313054069,1.38
3050,Sand,4.19,1214.046610791689,9.830064,49.062275,0.19524159130434784,0.12580070512820513,0.660150355,0.3534951166666667,10.091633106057603,6.502377655067362,34.12180331550763,18.271429762228067,0.2157360406091371,1.3346877680992195,1.2568487489819518,1.6894091194444447,0.8064975777616202,0.6
3051,Sand,4.08,2646.954158273736,4.797212,15.018801000000002,0.10638580434782606,0.03850974615384615,0.39587826,0.14115377499999998,6.899533113496573,2.497506790587501,25.67424460930177,9.154371212191204,0.06345177664974644,0.6819275855016722,1.142149957632114,0.6244558546511627,0.4701939805814691,0.86
3052,Sand,4.18,1318.1304727317818,10.110275,69.686676,0.1286685608695652,0.17868378461538462,1.231973385,0.3871866333333333,4.195925064177889,5.826938339583135,40.175066617569485,12.626286393028783,0.482233502538071,1.9265123638182833,1.2434797945920764,1.4203158055555558,1.3021200870131542,1.14
3053,Sand,4.06,962.2758143645372,10.206877,69.744249,0.1887819695652174,0.17883140769230768,0.93616948,0.3770863833333334,6.0880338678597665,5.767137980259757,30.190550047883235,12.16066702836786,0.4314720812182742,1.6808692405908583,1.1284715968320145,0.924828072769953,1.1637473792163386,1.42
3054,Sand,4.02,1449.4312569804506,8.879467,37.516917,0.18062808695652177,0.09619722307692308,0.55924733,0.18477584166666663,8.437219565070741,4.493415760116287,26.122695500425376,8.630963061894535,0.2157360406091371,1.0208484817001116,1.107079853471987,0.6643064032738094,0.6720591738105304,1.12
3055,Sand,4.25,1275.7969288424786,8.624947,47.87741200000001,0.17874891739130433,0.12276259487179488,0.8926759900000001,0.3254750916666667,8.276705717537531,5.684341397440864,41.33404877729852,15.070645413847982,0.30456852791878175,1.519662593929766,1.3504148437499452,1.9033610651041668,0.9020569399874208,0.64
3056,Sand,4.23,1952.2099900257233,9.977021,35.814524,0.17661446086956523,0.09183211282051282,0.76432568,0.26181151666666663,9.035911560717098,4.69829506482354,39.10426821258716,13.39474524639492,0.08883248730964466,1.2945837703567449,1.316630746421879,1.554753328282828,0.7793659683668579,0.66
3057,Sand,3.99,1090.4139554763617,7.357143,18.070454,0.2133691391304348,0.04633449743589744,0.479408025,0.20396047500000003,11.330906288035276,2.4605800561833804,25.458824210217003,10.831261906509306,0.1015228426395942,0.9430721365663324,1.0959264795420722,0.7269877659574469,0.6235532335029832,0.94
3058,Sand,5.16,786.3843565408747,6.632634,78.61911,0.2536622695652174,0.20158746153846155,1.3463070149999998,0.5575517249999999,9.32887644097025,7.413733717531238,49.512810147420765,20.504946048499907,0.16497461928934065,2.3591084711036787,6.198795251711658,5.2884965,0.3071336707684113,0.36
3059,Sand,5.08,882.4140769948978,5.716635999999999,51.718042999999994,0.2540452695652174,0.13261036666666665,1.325747585,0.553717725,9.673784062753729,5.049667147164108,50.4831122459254,21.085004702258956,0.1522842639593911,2.266120946231884,5.505318239231997,5.220736972222222,0.34139085668228136,0.36
3060,Sand,4.81,1389.1216404924294,7.322887,50.450135,0.14224837826086956,0.1293593205128205,1.7626448250000002,0.4945199,4.635351163835921,4.215344204434244,57.43810819417049,16.11458367420695,0.3934010152284264,2.52877242377369,3.5329542221819565,4.179934675925925,0.6388887551466694,0.54
3061,Sand,5.41,1575.897564654067,5.390179,53.543371,0.1211931695652174,0.13729069487179488,2.0838518949999996,0.47829997499999993,3.786534289461564,4.289482036166298,65.10743701880672,14.943905357731447,0.3807106598984773,2.820635734437012,8.639921338662248,6.742504921052631,0.29654805519290844,0.38
3062,Sand,4.42,1196.5761854004222,5.107911,19.870727,0.15166368695652174,0.05095058205128205,0.851733995,0.31372653333333334,8.032716032759964,2.6985468013784577,45.11124221346771,16.61621318049135,0.1015228426395942,1.3680747973411371,1.7509276960319085,2.241270246794872,0.6656245891675554,0.52
3063,Sand,5.02,1025.3691288516186,6.713134999999999,53.38053,0.17857499130434784,0.13687315384615384,1.8147971100000004,0.43735161666666666,5.937464325012884,4.550914224201066,60.34043747703171,14.541563756928031,0.25380710659898487,2.5675968718171687,5.016674947872048,5.118519833333335,0.4489325599263661,0.44
3064,Loam,5.26,1833.8965456539763,40.800919,117.151072,0.10942889130434784,0.3003873641025641,2.643606345,0.5231425,2.7518445829831943,7.553940562216025,66.47964457389335,13.155637762511873,0.2941176470588234,3.576565100406912,7.128769500191879,7.9168721125,0.44422096196472105,0.4
3065,Loam,4.9,1525.1752780531483,39.404948,155.408403,0.11120653913043475,0.3984830846153846,2.4512857,0.57611135,2.675107541845647,9.585633302572546,58.96643232100869,13.858535922246825,0.5269607843137252,3.5370866737458195,4.124616419999825,4.882898467741936,0.7339826887466372,0.62
3066,Loam/Clay,5.16,1421.7943151013449,30.85553,111.096628,0.12217525217391303,0.2848631487179487,2.750379545,0.5667788333333333,2.8922717988607176,6.7436050829572975,65.11011888760724,13.41743443678522,0.36764705882352944,3.724196779225194,6.198795251711658,6.634316756666666,0.5351295281800724,0.5
3067,Loam/Clay,5.99,1214.046610791689,40.292266,283.545467,0.14413688695652174,0.727039658974359,2.8547494849999997,0.7183869333333334,3.077012318692544,15.520731951959968,60.94275738573347,15.336014882305662,0.5024509803921566,4.444312964264213,15.159554085941522,14.888068409722225,0.23570194730509544,0.24
3068,Loam/Clay,5.01,2527.1941288603,40.890539,67.366986,0.10359793913043476,0.17273586153846154,1.78981969,0.4493830250000001,3.4584101575307153,5.766441525079859,59.749553398461494,15.001754198267683,0.26960784313725483,2.515536515668896,4.937944424742113,4.66500565625,0.45346859389105887,0.48
3069,Loam/Clay,5.35,2174.950411003294,45.76069600000001,111.90967700000002,0.13563145652173914,0.2869478897435898,4.00964581,0.7221196499999999,2.4158020428382168,5.110977320512453,71.4178759652495,12.862046684310346,0.5392156862745097,5.154344806265329,8.020173213750127,10.286446652173913,0.5899829509776248,0.46
3070,Loam/Clay,5.71,825.8805060585207,77.322652,159.479232,0.14122831739130434,0.40892110769230766,3.699359005,0.7211986416666666,2.6593128840141236,7.699937167830598,69.65850224875578,13.580087018977254,0.392156862745098,4.970707071750279,11.959280341301678,13.0016401372549,0.3696340850377224,0.34
3071,Loam,5,1747.5933446746994,78.841751,82.24995500000001,0.1227493608695652,0.21089732051282056,3.306200305,0.49846949166666665,2.5688830246690313,4.413632321794814,69.19173981439369,10.43190617357743,0.5514705882352939,4.1383164780490524,4.860000000000014,5.944796557291666,0.7828538676268839,0.64
3072,Loam,5.54,1260.82006848783,94.338033,168.570491,0.13687851739130436,0.43223202820512824,4.37399586,0.9351885833333332,2.166383773330117,6.840959926094596,69.22747145651861,14.801280803949004,0.6617647058823528,5.878294988929765,10.041256059551529,12.06632828030303,0.5287370834730467,0.44
3073,Loam,5.28,1501.3742057057011,65.91525,214.297268,0.13561147826086956,0.5494801743589743,4.224876405,0.7056884416666667,2.2030384293955976,8.926426846960409,68.634050738368785,11.464064665539112,0.6372549019607843,5.61565649928651,7.322625994751775,9.130675641975309,0.6733328795162375,0.54
3074,Loam,5.23,1541.6027984312132,46.0126,170.278585,0.17750733043478262,0.4366117564102564,3.63407194,0.7468290083333333,3.1839765474332196,7.831572867097096,65.1849126472911,13.395987882031683,0.30637254901960764,4.9950200351783725,6.842766932021618,7.553277497126437,0.6402236101060723,0.58
3075,Loam,5.21,1808.1087687836473,37.3885,149.796685,0.10927779130434782,0.3840940641025641,3.3313798250000004,0.4887156833333333,2.308620360234189,8.114433555512345,70.37927102908434,10.324686868595302,0.3186274509803919,4.313467363740245,6.655376428901832,9.095465496031748,0.5739863926770656,0.42
3076,Loam,5.25,1478.523469508533,75.843924,89.80579600000002,0.1285427913043478,0.23027127179487183,4.86808442,0.8760837166666667,1.9408596826500857,3.4768517391306237,73.50290659352943,13.227934036990696,0.7230392156862744,6.102982199765886,7.032789843750038,11.046477185897436,0.8167694846976616,0.52
3077,Loam,5.12,1533.3313272835435,47.07754400000001,72.23229,0.12232213913043478,0.185211,2.159318575,0.4041495583333334,3.672233335412672,5.560220031468469,64.82490994075377,12.132975201009303,0.44117647058823506,2.871001272463768,5.84620860211237,5.5727568115942026,0.43848386326945177,0.46
3078,Loam,5.9,2168.8086546900163,38.713421,54.44652099999999,0.13554425652173913,0.13960646410256408,3.708766535,0.45256484166666666,2.898423509420859,2.9852881118359553,79.30676217382387,9.677463363514896,0.5024509803921566,4.43648209729097,14.141521620000162,17.33888073611111,0.29426333944017397,0.24
3079,Sand,5.29,2243.430385236552,15.656971,72.798053,0.1194631347826087,0.18666167435897435,1.27450097,0.41304365,5.11911127132312,7.998633912243346,54.613603541475555,17.699321285274493,0.1724137931034484,1.9936694291415833,7.420486694501619,4.963366529411765,0.2274169726967404,0.34
3080,Sand,5,2818.7497241616447,10.090048,67.058958,0.11817053913043478,0.17194604615384618,1.16582582,0.4392173916666666,5.240007350707712,7.624561522705532,51.69592955568984,19.47610950942383,0.13546798029556673,1.8951597969509475,4.860000000000014,4.458453365740741,0.3302558048696836,0.36
3081,unknown,5.35,798.0035417587118,30.099518,137.824274,0.5193443913043477,0.35339557435897434,9.931956915,4.3441502000000005,3.360615570955009,2.2867805829472827,64.26850779070664,28.11047745797636,0.7528409090909092,15.148847080663325,8.020173213750127,46.806908573770485,1.78002478681189,0.305
3082,unknown,5.44,1064.3852905056644,13.718734,66.095894,0.24805073478260864,0.16947665128205128,8.706390599999999,3.8728349583333337,1.8536490384576276,1.2664757149996506,65.06165997964234,28.941163197566137,0.3409090909090913,12.996752944397992,8.956669919231786,32.67331313852814,1.404453404196931,0.385
3083,unknown,5.59,1370.441057141085,6.786194,39.374835,0.27826777391304347,0.10096111538461536,4.89821964,1.9814026,3.705863508564077,1.3445614201976963,65.2326108968704,26.387560039232405,0.1988636363636367,7.258851129297659,10.597564103862055,27.51848896,0.649170146325689,0.25
3084,unknown,5.56,1129.081800323139,19.899117,67.968588,0.40052830869565215,0.17427843076923075,8.037838625000001,3.3640015499999993,3.254568945379286,1.416132533747993,65.31298639560833,27.33483436537086,0.4403409090909092,11.976646914464885,10.262802220032086,34.551030833333336,1.110987031665154,0.33
3085,unknown,5.55,1136.505256678811,15.63076,70.798321,0.3093597869565217,0.1815341564102564,8.463734995,3.7861277666666666,2.365903510864769,1.3883262017285454,64.72845270776511,28.955324361527897,0.4971590909090913,12.740756705033444,10.151858013749802,36.56675451243781,1.2066621445133787,0.335
3086,unknown,5.47,1121.7842139571392,8.778286,69.300337,0.23550124782608697,0.1776931717948718,9.29816755,3.5599022999999996,1.710091704111702,1.2903185090047122,67.51861969936566,25.85022137621053,0.35085227272727293,13.271264269620955,9.277631269301878,25.716139699999996,1.3859216298609742,0.5
3087,unknown,5.66,1376.594433470702,8.429862,65.133202,0.20012781304347824,0.16700821025641024,7.26052283,1.8402858583333337,2.061484886740868,1.7203251070876102,74.78949505449461,18.956492985874572,0.21306818181818168,9.467944711633224,11.388276878112151,37.920036201388896,0.7991383407462417,0.24
3088,unknown,5.82,1097.1856559761354,6.509667,73.411303,0.2900117565217391,0.18823411025641024,9.012908695,2.832657025,2.312912627441894,1.5012117293069325,71.88008714082504,22.59111244631001,0.397727272727273,12.323811586778149,13.223949410591672,55.095654511627906,0.8957661098213472,0.215
3089,unknown,5.86,1051.969111725232,44.437162,97.178167,0.21868430869565217,0.24917478717948716,8.245042305,3.167660975,1.789478274153416,2.038979709079413,67.46859965525567,25.920746341865115,0.397727272727273,11.88056237587514,13.683620429471487,33.566774352941174,0.8340412056022516,0.34
3090,unknown,5.82,945.721245065832,26.584378,118.577024,0.22111665217391305,0.30404365128205124,10.374114425,3.387868208333333,1.5210461445923522,2.091495231243856,71.36281503256131,23.304910896622054,0.5113636363636367,14.287142936789298,13.223949410591672,55.04793053333333,1.040686273520581,0.25
3091,unknown,5.77,974.576092769076,29.892107999999997,123.302264,0.2157404347826087,0.31615965128205126,10.77340516,4.097628958333334,1.363035959061938,1.997478933126992,68.0657691703474,25.88858978953018,0.4971590909090913,15.402934204397994,12.648489592422152,34.990668513725495,1.1757161999202446,0.425
3092,unknown,5.67,1136.505256678811,31.089342,101.060548,0.25584297391304345,0.25912961025641024,9.65290053,4.223929775,1.7255437724873868,1.747710630494028,65.10439642420256,28.48847325059846,0.42613636363636376,14.391802889169456,11.502137737781707,31.90075932183908,1.20645662757263,0.435
3093,unknown,5.63,1275.7969288424786,18.278715,66.75566,0.3261493347826087,0.171168358974359,8.00420553,3.075186275,2.7107480846034737,1.42264371486066,66.52592078313508,25.559013665661617,0.3125,11.576709498756967,11.047938427061922,24.350311659340655,1.002846990698376,0.455
3094,unknown,5.87,867.3386740643211,22.073729,91.692787,0.2748598347826087,0.23510971025641025,9.42429875,3.43001285,2.02187840497115,1.7294751208099677,69.32546597684,25.231292581084503,0.3551136363636367,13.36428114503902,13.79830406866165,55.888311304347816,0.9315863410485624,0.23
3095,unknown,5.56,1205.2283612296983,19.244116000000002,85.053945,0.25993820869565215,0.21808703846153848,7.23188216,3.23672715,2.2678982426056704,1.9027568657330336,63.09642943103667,28.239664542251813,0.3125,10.946634557157193,10.262802220032086,20.327396718446604,1.020053693480149,0.515
